item,ident,depicts,typeLabel,depictsLabel,coords,itemLabel
http://www.wikidata.org/entity/Q21667425,003364671,http://www.wikidata.org/entity/Q467,,woman,,A woman and a child
http://www.wikidata.org/entity/Q21667438,003364893,http://www.wikidata.org/entity/Q467,,woman,,A woman and a man (mother and son?)
http://www.wikidata.org/entity/Q21667437,003364763,http://www.wikidata.org/entity/Q467,,woman,,A woman and a girl
http://www.wikidata.org/entity/Q21667441,003364667,http://www.wikidata.org/entity/Q467,,woman,,A woman and a man
http://www.wikidata.org/entity/Q21667451,003365037,http://www.wikidata.org/entity/Q467,,woman,,A woman and a man outside a house
http://www.wikidata.org/entity/Q21667452,003364818,http://www.wikidata.org/entity/Q467,,woman,,A woman and a young boy
http://www.wikidata.org/entity/Q21667453,003364688,http://www.wikidata.org/entity/Q467,,woman,,A woman and a young girl
http://www.wikidata.org/entity/Q21667462,003364736,http://www.wikidata.org/entity/Q467,,woman,,A woman and three children
http://www.wikidata.org/entity/Q21667463,003364838,http://www.wikidata.org/entity/Q467,,woman,,A woman and three girls
http://www.wikidata.org/entity/Q21667467,003364714,http://www.wikidata.org/entity/Q467,,woman,,A woman and two children
http://www.wikidata.org/entity/Q21667465,003364999,http://www.wikidata.org/entity/Q467,,woman,,A woman and two boys
http://www.wikidata.org/entity/Q21667471,003364710,http://www.wikidata.org/entity/Q467,,woman,,A woman and two girls
http://www.wikidata.org/entity/Q21667475,003364781,http://www.wikidata.org/entity/Q467,,woman,,A woman holding a baby
http://www.wikidata.org/entity/Q21667478,003361179,http://www.wikidata.org/entity/Q467,,woman,,"A woman in ""Welsh national"" dress with a spinning wheel"
http://www.wikidata.org/entity/Q21667477,003364728,http://www.wikidata.org/entity/Q467,,woman,,A woman holding a fan
http://www.wikidata.org/entity/Q21667267,003363767,http://www.wikidata.org/entity/Q16334295,,group of humans,,"Morass workers, Aberffro"
http://www.wikidata.org/entity/Q21667271,003361272,http://www.wikidata.org/entity/Q4899223,village,Betws yn Rhos,Point(-3.639 53.247),A view of Betws-yn-Rhos from the Llanfair road
http://www.wikidata.org/entity/Q21667271,003361272,http://www.wikidata.org/entity/Q4899223,community,Betws yn Rhos,Point(-3.639 53.247),A view of Betws-yn-Rhos from the Llanfair road
http://www.wikidata.org/entity/Q21667269,003361271,http://www.wikidata.org/entity/Q4899223,village,Betws yn Rhos,Point(-3.639 53.247),A view of Betws-yn-Rhos from the hill
http://www.wikidata.org/entity/Q21667269,003361271,http://www.wikidata.org/entity/Q4899223,community,Betws yn Rhos,Point(-3.639 53.247),A view of Betws-yn-Rhos from the hill
http://www.wikidata.org/entity/Q21667273,003362962,http://www.wikidata.org/entity/Q4899223,village,Betws yn Rhos,Point(-3.639 53.247),A view of Betws-yn-Rhos from W.C. field
http://www.wikidata.org/entity/Q21667273,003362962,http://www.wikidata.org/entity/Q4899223,community,Betws yn Rhos,Point(-3.639 53.247),A view of Betws-yn-Rhos from W.C. field
http://www.wikidata.org/entity/Q21667277,003361570,http://www.wikidata.org/entity/Q5116688,village,Churchstoke,Point(-3.077 52.54),A view of Churchstoke from Quarry Bank
http://www.wikidata.org/entity/Q21667277,003361570,http://www.wikidata.org/entity/Q5116688,community,Churchstoke,Point(-3.077 52.54),A view of Churchstoke from Quarry Bank
http://www.wikidata.org/entity/Q21667298,003361383,http://www.wikidata.org/entity/Q5289699,village,Dolwyddelan,Point(-3.89523 53.0424),A view of Dolwyddelan from from Penbryn Rock
http://www.wikidata.org/entity/Q21667298,003361383,http://www.wikidata.org/entity/Q5289699,community,Dolwyddelan,Point(-3.89523 53.0424),A view of Dolwyddelan from from Penbryn Rock
http://www.wikidata.org/entity/Q21667302,003361628,http://www.wikidata.org/entity/Q6661117,village,Llanboidy,Point(-4.5925 51.8792),A view of Llanboidy from Hafod field
http://www.wikidata.org/entity/Q21667302,003361628,http://www.wikidata.org/entity/Q6661117,community,Llanboidy,Point(-4.5925 51.8792),A view of Llanboidy from Hafod field
http://www.wikidata.org/entity/Q21667318,003361465,http://www.wikidata.org/entity/Q6661527,village,Llangurig,Point(-3.604694 52.405828),A view of Llangurig from Bryncylla
http://www.wikidata.org/entity/Q21667318,003361465,http://www.wikidata.org/entity/Q6661527,community,Llangurig,Point(-3.604694 52.405828),A view of Llangurig from Bryncylla
http://www.wikidata.org/entity/Q21667322,003361467,http://www.wikidata.org/entity/Q6661527,village,Llangurig,Point(-3.604694 52.405828),A view of Llangurig from The Black Lion
http://www.wikidata.org/entity/Q21667322,003361467,http://www.wikidata.org/entity/Q6661527,community,Llangurig,Point(-3.604694 52.405828),A view of Llangurig from The Black Lion
http://www.wikidata.org/entity/Q21667320,003363548,http://www.wikidata.org/entity/Q6661527,village,Llangurig,Point(-3.604694 52.405828),A view of Llangurig from Felin Fawr
http://www.wikidata.org/entity/Q21667320,003363548,http://www.wikidata.org/entity/Q6661527,community,Llangurig,Point(-3.604694 52.405828),A view of Llangurig from Felin Fawr
http://www.wikidata.org/entity/Q21667326,003362231,http://www.wikidata.org/entity/Q21667941,photograph,"An old man, Llanrhaeadr-ym-Mochnant",,A view of Llanrhaeadr-ym-Mochnant from the Three Tons garden
http://www.wikidata.org/entity/Q21667327,003362227,http://www.wikidata.org/entity/Q21667941,photograph,"An old man, Llanrhaeadr-ym-Mochnant",,A view of Llanrhaeadr-ym-Mochnant from Y Ddol
http://www.wikidata.org/entity/Q21667324,003362229,http://www.wikidata.org/entity/Q21667941,photograph,"An old man, Llanrhaeadr-ym-Mochnant",,A view of Llanrhaeadr-ym-Mochnant from Cross Foxes' field
http://www.wikidata.org/entity/Q21667331,003363523,http://www.wikidata.org/entity/Q5572835,community,Llansantffraid Glyn Ceiriog,Point(-3.1839 52.9322),A view of Llansanffraid Glynceiriog from Cambrian field
http://www.wikidata.org/entity/Q21667329,003362496,http://www.wikidata.org/entity/Q5572835,community,Llansantffraid Glyn Ceiriog,Point(-3.1839 52.9322),A view of Llansanffraid Glyn Ceiriog from Hafod field
http://www.wikidata.org/entity/Q21667334,003362506,http://www.wikidata.org/entity/Q5572835,community,Llansantffraid Glyn Ceiriog,Point(-3.1839 52.9322),A view of Llansanffraid Glynceiriog from Hafod Wood
http://www.wikidata.org/entity/Q21667338,003361747,http://www.wikidata.org/entity/Q3406313,village,Llansannan,Point(-3.595 53.176),A view of Llansannan from Hendre Wood
http://www.wikidata.org/entity/Q21667338,003361747,http://www.wikidata.org/entity/Q3406313,community,Llansannan,Point(-3.595 53.176),A view of Llansannan from Hendre Wood
http://www.wikidata.org/entity/Q21667336,003363522,http://www.wikidata.org/entity/Q5572835,community,Llansantffraid Glyn Ceiriog,Point(-3.1839 52.9322),A view of Llansanffraid Glynceiriog from Llwyn-copog
http://www.wikidata.org/entity/Q21667482,003365400,http://www.wikidata.org/entity/Q56175528,human,Sarah Jane Rees,,"Sarah Jane Rees (Cranogwen, 1839-1916)"
http://www.wikidata.org/entity/Q21667658,003364397,http://www.wikidata.org/entity/Q20733348,human,John Emlyn Jones,,"Revd John Emlyn Jones (Ioan Emlyn, 1820-73)"
http://www.wikidata.org/entity/Q21667666,003363076,http://www.wikidata.org/entity/Q20733044,human,Evan Thomas Davies,,"Revd Canon Evan Thomas Davies, Saint David's Church, Liverpool (Dyfrig, 1847-1927)"
http://www.wikidata.org/entity/Q21667482,003365400,http://www.wikidata.org/entity/Q467,,woman,,"Sarah Jane Rees (Cranogwen, 1839-1916)"
http://www.wikidata.org/entity/Q21667482,003365400,http://www.wikidata.org/entity/Q49757,profession,poet,,"Sarah Jane Rees (Cranogwen, 1839-1916)"
http://www.wikidata.org/entity/Q21667480,003363115,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress (Claret)
http://www.wikidata.org/entity/Q21667486,003362586,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress (Davies)
http://www.wikidata.org/entity/Q21667487,003362592,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress (Henke)
http://www.wikidata.org/entity/Q21667484,003364185,http://www.wikidata.org/entity/Q215144,historical profession,bard,,"John Jones (Talhaiarn, 1810-69)"
http://www.wikidata.org/entity/Q21667484,003364185,http://www.wikidata.org/entity/Q7679452,human,John Jones,,"John Jones (Talhaiarn, 1810-69)"
http://www.wikidata.org/entity/Q21667491,003363114,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress (Jones)
http://www.wikidata.org/entity/Q21667489,003362594,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress (Jebb)
http://www.wikidata.org/entity/Q21667495,003362606,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress (Owen)
http://www.wikidata.org/entity/Q21667498,003363097,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress (Robers)
http://www.wikidata.org/entity/Q21667496,003363897,http://www.wikidata.org/entity/Q3404290,human,Michael D. Jones,,Revd Michael D Jones (1822-98)
http://www.wikidata.org/entity/Q21667502,003362611,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress (Taylor)
http://www.wikidata.org/entity/Q21667500,003362609,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress (Scandrett)
http://www.wikidata.org/entity/Q21667506,003362582,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress and knitting (Burden)
http://www.wikidata.org/entity/Q21667507,003362579,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress and knitting (copy)
http://www.wikidata.org/entity/Q21667504,003363109,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress and drinking tea
http://www.wikidata.org/entity/Q21667511,003362587,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress and knitting (Evans)
http://www.wikidata.org/entity/Q21667509,003362583,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress and knitting (Davies)
http://www.wikidata.org/entity/Q21667514,003363092,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress and knitting (Griffiths)
http://www.wikidata.org/entity/Q21667513,003362591,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress and knitting (Goodacre)
http://www.wikidata.org/entity/Q21667518,003362598,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress and knitting (Jones)
http://www.wikidata.org/entity/Q21667524,003363106,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress and knitting (Lewis)
http://www.wikidata.org/entity/Q21667525,003362588,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress and knitting (McEwen)
http://www.wikidata.org/entity/Q21667528,003363090,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress and knitting (S A Jones)
http://www.wikidata.org/entity/Q21667535,003362616,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress and knitting (Williams)
http://www.wikidata.org/entity/Q21667532,003362612,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress and knitting (Thomas)
http://www.wikidata.org/entity/Q21667543,003362618,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress and knitting
http://www.wikidata.org/entity/Q21667541,003362617,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress and knitting (Worrall)
http://www.wikidata.org/entity/Q21667546,003363112,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress knitting (Jones)
http://www.wikidata.org/entity/Q21667545,003362590,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress holding flowers (Fourde)
http://www.wikidata.org/entity/Q21667550,003363110,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress knitting
http://www.wikidata.org/entity/Q21667558,003364794,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress
http://www.wikidata.org/entity/Q21667563,003362605,http://www.wikidata.org/entity/Q467,,woman,,"A woman in national dress, Niwbwrch"
http://www.wikidata.org/entity/Q21667560,003362614,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress with a basket of flowers (Vaughan)
http://www.wikidata.org/entity/Q21667561,003362595,http://www.wikidata.org/entity/Q467,,woman,,A woman in national dress with a basket of flowers
http://www.wikidata.org/entity/Q21667567,003364747,http://www.wikidata.org/entity/Q467,,woman,,A woman
http://www.wikidata.org/entity/Q21667565,003362581,http://www.wikidata.org/entity/Q467,,woman,,"A woman in traditional dress (Beeston, Llanfyllin)"
http://www.wikidata.org/entity/Q21667565,003362581,http://www.wikidata.org/entity/Q11460,,clothing,,"A woman in traditional dress (Beeston, Llanfyllin)"
http://www.wikidata.org/entity/Q21667571,003364956,http://www.wikidata.org/entity/Q467,,woman,,A woman sitting a wearing a flower on her breast
http://www.wikidata.org/entity/Q21667569,003361337,http://www.wikidata.org/entity/Q726,taxon,horse,,"Plas Coch Hotel, Y Bala"
http://www.wikidata.org/entity/Q21667569,003361337,http://www.wikidata.org/entity/Q27686,,hotel,,"Plas Coch Hotel, Y Bala"
http://www.wikidata.org/entity/Q21667569,003361337,http://www.wikidata.org/entity/Q79007,,street,,"Plas Coch Hotel, Y Bala"
http://www.wikidata.org/entity/Q21667569,003361337,http://www.wikidata.org/entity/Q171923,town,Bala,Point(-3.596 52.911),"Plas Coch Hotel, Y Bala"
http://www.wikidata.org/entity/Q21667569,003361337,http://www.wikidata.org/entity/Q171923,community,Bala,Point(-3.596 52.911),"Plas Coch Hotel, Y Bala"
http://www.wikidata.org/entity/Q21667569,003361337,http://www.wikidata.org/entity/Q234668,,cart,,"Plas Coch Hotel, Y Bala"
http://www.wikidata.org/entity/Q21667569,003361337,http://www.wikidata.org/entity/Q16334295,,group of humans,,"Plas Coch Hotel, Y Bala"
http://www.wikidata.org/entity/Q21667574,003364902,http://www.wikidata.org/entity/Q467,,woman,,A woman sitting and wearing a shawl
http://www.wikidata.org/entity/Q21667573,003364896,http://www.wikidata.org/entity/Q467,,woman,,A woman sitting and holding a book
http://www.wikidata.org/entity/Q21667578,003364658,http://www.wikidata.org/entity/Q467,,woman,,A woman sitting at a table
http://www.wikidata.org/entity/Q21667576,003364903,http://www.wikidata.org/entity/Q467,,woman,,A woman sitting at a table and reading a book
http://www.wikidata.org/entity/Q21667582,003364672,http://www.wikidata.org/entity/Q467,,woman,,A woman sitting holding flowers
http://www.wikidata.org/entity/Q21667585,003364677,http://www.wikidata.org/entity/Q467,,woman,,A woman sitting
http://www.wikidata.org/entity/Q21667607,003364887,http://www.wikidata.org/entity/Q467,,woman,,A woman standing and wearing a hat
http://www.wikidata.org/entity/Q21667604,003364890,http://www.wikidata.org/entity/Q467,,woman,,A woman standing and carrying a book
http://www.wikidata.org/entity/Q21667605,003364720,http://www.wikidata.org/entity/Q467,,woman,,A woman standing and holding a book
http://www.wikidata.org/entity/Q21667610,003364784,http://www.wikidata.org/entity/Q467,,woman,,A woman standing holding a hat
http://www.wikidata.org/entity/Q21667611,003364693,http://www.wikidata.org/entity/Q467,,woman,,A woman standing next to a basket of flowers
http://www.wikidata.org/entity/Q21667609,003364749,http://www.wikidata.org/entity/Q467,,woman,,A woman standing holding a book
http://www.wikidata.org/entity/Q21667612,003363631,http://www.wikidata.org/entity/Q467,,woman,,"Jack Donna, Cemaes (Mon)"
http://www.wikidata.org/entity/Q21667613,003364670,http://www.wikidata.org/entity/Q467,,woman,,A woman standing
http://www.wikidata.org/entity/Q21667662,003361212,http://www.wikidata.org/entity/Q15486265,human,John Owen,,"John Owen (Owain Alaw, 1821-83) (print)"
http://www.wikidata.org/entity/Q21667660,003364081,http://www.wikidata.org/entity/Q5967953,human,John Evans,,"Revd John Evans (I D Ffraid or Adda Jones, 1814-75)"
http://www.wikidata.org/entity/Q21667667,003364722,http://www.wikidata.org/entity/Q467,,woman,,A woman wearing a hat
http://www.wikidata.org/entity/Q21667664,003364415,http://www.wikidata.org/entity/Q20688633,human,John Hugh Evans,,"Revd John Hugh Evans, London (Cynfaen, 1833-86)"
http://www.wikidata.org/entity/Q21667670,003364815,http://www.wikidata.org/entity/Q467,,woman,,A woman wearing a necklace
http://www.wikidata.org/entity/Q21667671,003364682,http://www.wikidata.org/entity/Q467,,woman,,A woman wearing a shawl
http://www.wikidata.org/entity/Q21667668,003364758,http://www.wikidata.org/entity/Q467,,woman,,A woman wearing a hat sitting
http://www.wikidata.org/entity/Q21667669,003364657,http://www.wikidata.org/entity/Q467,,woman,,A woman wearing a hat standing
http://www.wikidata.org/entity/Q21667674,003364700,http://www.wikidata.org/entity/Q467,,woman,,A woman wearing gloves
http://www.wikidata.org/entity/Q21667673,003364811,http://www.wikidata.org/entity/Q467,,woman,,A woman wearing a shawl standing
http://www.wikidata.org/entity/Q21667676,003361666,http://www.wikidata.org/entity/Q467,,woman,,A woman who saw Twm o'r Nant installing a grate
http://www.wikidata.org/entity/Q21667676,003361666,http://www.wikidata.org/entity/Q2191986,population group,elderly people,,A woman who saw Twm o'r Nant installing a grate
http://www.wikidata.org/entity/Q21667676,003361666,http://www.wikidata.org/entity/Q2191986,cohort,elderly people,,A woman who saw Twm o'r Nant installing a grate
http://www.wikidata.org/entity/Q21667676,003361666,http://www.wikidata.org/entity/Q2191986,demographic profile,elderly people,,A woman who saw Twm o'r Nant installing a grate
http://www.wikidata.org/entity/Q21667677,003364757,http://www.wikidata.org/entity/Q467,,woman,,A woman with a baby
http://www.wikidata.org/entity/Q21667680,003364739,http://www.wikidata.org/entity/Q467,,woman,,A woman with a child
http://www.wikidata.org/entity/Q21667686,003364847,http://www.wikidata.org/entity/Q467,,woman,,A woman with a two children
http://www.wikidata.org/entity/Q21667685,003364780,http://www.wikidata.org/entity/Q467,,woman,,A woman with a girl and a boy
http://www.wikidata.org/entity/Q21667690,003364666,http://www.wikidata.org/entity/Q8441,,man,,A young man in academic dress
http://www.wikidata.org/entity/Q21667690,003364666,http://www.wikidata.org/entity/Q1349227,fashion style,academic dress,,A young man in academic dress
http://www.wikidata.org/entity/Q21667691,003364726,http://www.wikidata.org/entity/Q3010,,boy,,A young boy
http://www.wikidata.org/entity/Q21667688,003361266,http://www.wikidata.org/entity/Q467,,woman,,A woman with two horses
http://www.wikidata.org/entity/Q21667689,003364937,http://www.wikidata.org/entity/Q467,,woman,,"A woman, man and four children"
http://www.wikidata.org/entity/Q21667695,003364971,http://www.wikidata.org/entity/Q3010,,boy,,A young boy standing and holding a book
http://www.wikidata.org/entity/Q21667699,003364823,http://www.wikidata.org/entity/Q3031,,girl,,A young girl holding flowers
http://www.wikidata.org/entity/Q21667696,003365007,http://www.wikidata.org/entity/Q3010,,boy,,A young boy standing next to a chair
http://www.wikidata.org/entity/Q21667697,003364718,http://www.wikidata.org/entity/Q3010,,boy,,A young boy standing
http://www.wikidata.org/entity/Q21667702,003364661,http://www.wikidata.org/entity/Q3031,,girl,,A young girl sitting on a chair
http://www.wikidata.org/entity/Q21667703,003364963,http://www.wikidata.org/entity/Q3031,,girl,,A young girl standing on a chair
http://www.wikidata.org/entity/Q21667700,003364705,http://www.wikidata.org/entity/Q3031,,girl,,A young girl
http://www.wikidata.org/entity/Q21667707,003364773,http://www.wikidata.org/entity/Q3031,,girl,,A young girl standing on a trunk
http://www.wikidata.org/entity/Q21667705,003364884,http://www.wikidata.org/entity/Q3031,,girl,,A young girl standing on a chest
http://www.wikidata.org/entity/Q21667710,003364655,http://www.wikidata.org/entity/Q8441,,man,,A young man in uniform
http://www.wikidata.org/entity/Q21667713,003364802,http://www.wikidata.org/entity/Q8441,,man,,A young man
http://www.wikidata.org/entity/Q21667722,003364698,http://www.wikidata.org/entity/Q8441,,man,,A young man sitting
http://www.wikidata.org/entity/Q21667735,003364883,http://www.wikidata.org/entity/Q8441,,man,,A young man standing and holding a book
http://www.wikidata.org/entity/Q21667739,003364690,http://www.wikidata.org/entity/Q8441,,man,,A young man standing and reading a book
http://www.wikidata.org/entity/Q21667737,003364982,http://www.wikidata.org/entity/Q8441,,man,,A young man standing and holding a hat
http://www.wikidata.org/entity/Q21667741,003364980,http://www.wikidata.org/entity/Q8441,,man,,A young man standing and wearing a hat
http://www.wikidata.org/entity/Q21667742,003364675,http://www.wikidata.org/entity/Q8441,,man,,A young man standing
http://www.wikidata.org/entity/Q21667775,003364702,http://www.wikidata.org/entity/Q8441,,man,,A young mang
http://www.wikidata.org/entity/Q21667779,003364804,http://www.wikidata.org/entity/Q467,,woman,,A young woman
http://www.wikidata.org/entity/Q21667777,003364694,http://www.wikidata.org/entity/Q467,,woman,,A young woman and two young men
http://www.wikidata.org/entity/Q21667786,003364949,http://www.wikidata.org/entity/Q467,,woman,,A young woman sitting and holding a flower
http://www.wikidata.org/entity/Q21667784,003364664,http://www.wikidata.org/entity/Q467,,woman,,A young woman seated
http://www.wikidata.org/entity/Q21667791,003364921,http://www.wikidata.org/entity/Q467,,woman,,A young woman standing and holding a book
http://www.wikidata.org/entity/Q21667788,003364824,http://www.wikidata.org/entity/Q467,,woman,,A young woman sitting
http://www.wikidata.org/entity/Q21667795,003364951,http://www.wikidata.org/entity/Q467,,woman,,A young woman standing and wearing a hat
http://www.wikidata.org/entity/Q21667797,003364665,http://www.wikidata.org/entity/Q467,,woman,,A young woman standing
http://www.wikidata.org/entity/Q21667834,003364831,http://www.wikidata.org/entity/Q467,,woman,,A young woman wearing a hat
http://www.wikidata.org/entity/Q21667838,003364224,http://www.wikidata.org/entity/Q8441,,man,,"Ab Madoc (William Tudor ap Madock, 1844?-1916)"
http://www.wikidata.org/entity/Q21667836,003364876,http://www.wikidata.org/entity/Q467,,woman,,A young woman wearing a necklace
http://www.wikidata.org/entity/Q21667840,003364225,http://www.wikidata.org/entity/Q8441,,man,,"Ab Madoc (William Tudor ap Madock, 1844?-1916)"
http://www.wikidata.org/entity/Q21667851,003363259,http://www.wikidata.org/entity/Q38984,dog type,terrier,,Aberdeen terrier (Augustine)
http://www.wikidata.org/entity/Q21667849,003360954,http://www.wikidata.org/entity/Q23442,type of environment,island,,Aberdaron with Gwylan Islands
http://www.wikidata.org/entity/Q21667853,003363258,http://www.wikidata.org/entity/Q38984,dog type,terrier,,Aberdeen terrier (Temple)
http://www.wikidata.org/entity/Q21667859,003362771,http://www.wikidata.org/entity/Q319536,village,Aberdyfi,Point(-4.0444 52.544380555),Aberdyfi
http://www.wikidata.org/entity/Q21667859,003362771,http://www.wikidata.org/entity/Q319536,community,Aberdyfi,Point(-4.0444 52.544380555),Aberdyfi
http://www.wikidata.org/entity/Q21667857,003360959,http://www.wikidata.org/entity/Q319536,village,Aberdyfi,Point(-4.0444 52.544380555),Aberdyfi
http://www.wikidata.org/entity/Q21667857,003360959,http://www.wikidata.org/entity/Q319536,community,Aberdyfi,Point(-4.0444 52.544380555),Aberdyfi
http://www.wikidata.org/entity/Q21667862,003362782,http://www.wikidata.org/entity/Q319536,village,Aberdyfi,Point(-4.0444 52.544380555),Aberdyfi regatta
http://www.wikidata.org/entity/Q21667862,003362782,http://www.wikidata.org/entity/Q319536,community,Aberdyfi,Point(-4.0444 52.544380555),Aberdyfi regatta
http://www.wikidata.org/entity/Q21667860,003361112,http://www.wikidata.org/entity/Q319536,village,Aberdyfi,Point(-4.0444 52.544380555),Aberdyfi regatta
http://www.wikidata.org/entity/Q21667860,003361112,http://www.wikidata.org/entity/Q319536,community,Aberdyfi,Point(-4.0444 52.544380555),Aberdyfi regatta
http://www.wikidata.org/entity/Q21667866,003362785,http://www.wikidata.org/entity/Q319536,village,Aberdyfi,Point(-4.0444 52.544380555),Aberdyfi Temeperance Society
http://www.wikidata.org/entity/Q21667866,003362785,http://www.wikidata.org/entity/Q319536,community,Aberdyfi,Point(-4.0444 52.544380555),Aberdyfi Temeperance Society
http://www.wikidata.org/entity/Q21667867,003362791,http://www.wikidata.org/entity/Q319536,village,Aberdyfi,Point(-4.0444 52.544380555),Aberdyfi Temperance Society
http://www.wikidata.org/entity/Q21667867,003362791,http://www.wikidata.org/entity/Q319536,community,Aberdyfi,Point(-4.0444 52.544380555),Aberdyfi Temperance Society
http://www.wikidata.org/entity/Q21667864,003362783,http://www.wikidata.org/entity/Q319536,village,Aberdyfi,Point(-4.0444 52.544380555),Aberdyfi regatta
http://www.wikidata.org/entity/Q21667864,003362783,http://www.wikidata.org/entity/Q319536,community,Aberdyfi,Point(-4.0444 52.544380555),Aberdyfi regatta
http://www.wikidata.org/entity/Q21667871,003363273,http://www.wikidata.org/entity/Q319538,village,Abererch,Point(-4.386 52.902),Aber-erch
http://www.wikidata.org/entity/Q21667869,003360971,http://www.wikidata.org/entity/Q319538,village,Abererch,Point(-4.386 52.902),Aber-erch bridge
http://www.wikidata.org/entity/Q21667873,003361277,http://www.wikidata.org/entity/Q894252,village,Borth,Point(-4.051030555 52.485330555),"Abergeldy, Y Borth"
http://www.wikidata.org/entity/Q21667873,003361277,http://www.wikidata.org/entity/Q894252,community,Borth,Point(-4.051030555 52.485330555),"Abergeldy, Y Borth"
http://www.wikidata.org/entity/Q21667886,003361147,http://www.wikidata.org/entity/Q319672,village,Aberporth,Point(-4.55 52.133333333),Aberporth
http://www.wikidata.org/entity/Q21667886,003361147,http://www.wikidata.org/entity/Q319672,community,Aberporth,Point(-4.55 52.133333333),Aberporth
http://www.wikidata.org/entity/Q21667884,003362652,http://www.wikidata.org/entity/Q8441,,man,,"Morris Babwn, Llanrhaeadr-ym-Mochnant"
http://www.wikidata.org/entity/Q21667884,003362652,http://www.wikidata.org/entity/Q327055,,worker,,"Morris Babwn, Llanrhaeadr-ym-Mochnant"
http://www.wikidata.org/entity/Q21667884,003362652,http://www.wikidata.org/entity/Q1026572,village,Llanrhaeadr-ym-Mochnant,Point(-3.3 52.83),"Morris Babwn, Llanrhaeadr-ym-Mochnant"
http://www.wikidata.org/entity/Q21667884,003362652,http://www.wikidata.org/entity/Q1026572,community,Llanrhaeadr-ym-Mochnant,Point(-3.3 52.83),"Morris Babwn, Llanrhaeadr-ym-Mochnant"
http://www.wikidata.org/entity/Q21667890,003363811,http://www.wikidata.org/entity/Q319672,village,Aberporth,Point(-4.55 52.133333333),Aberporth
http://www.wikidata.org/entity/Q21667890,003363811,http://www.wikidata.org/entity/Q319672,community,Aberporth,Point(-4.55 52.133333333),Aberporth
http://www.wikidata.org/entity/Q21667888,003363810,http://www.wikidata.org/entity/Q319672,village,Aberporth,Point(-4.55 52.133333333),Aber-porth
http://www.wikidata.org/entity/Q21667888,003363810,http://www.wikidata.org/entity/Q319672,community,Aberporth,Point(-4.55 52.133333333),Aber-porth
http://www.wikidata.org/entity/Q21667894,003361170,http://www.wikidata.org/entity/Q25,constituent country of the United Kingdom,Wales,Point(-3.633333333 52.35),Abersoch harbour after the great gale of October 1896
http://www.wikidata.org/entity/Q21667894,003361170,http://www.wikidata.org/entity/Q35872,boat type,boat,,Abersoch harbour after the great gale of October 1896
http://www.wikidata.org/entity/Q21667894,003361170,http://www.wikidata.org/entity/Q35872,watercraft type,boat,,Abersoch harbour after the great gale of October 1896
http://www.wikidata.org/entity/Q21667894,003361170,http://www.wikidata.org/entity/Q283202,,harbor,,Abersoch harbour after the great gale of October 1896
http://www.wikidata.org/entity/Q21667894,003361170,http://www.wikidata.org/entity/Q319710,village,Abersoch,Point(-4.5066 52.8239),Abersoch harbour after the great gale of October 1896
http://www.wikidata.org/entity/Q21667894,003361170,http://www.wikidata.org/entity/Q319710,seaside resort,Abersoch,Point(-4.5066 52.8239),Abersoch harbour after the great gale of October 1896
http://www.wikidata.org/entity/Q21667894,003361170,http://www.wikidata.org/entity/Q699405,,dwelling,,Abersoch harbour after the great gale of October 1896
http://www.wikidata.org/entity/Q21667892,003362821,http://www.wikidata.org/entity/Q79007,,street,,"Abersoch chapel (Cong), Abersoch"
http://www.wikidata.org/entity/Q21667892,003362821,http://www.wikidata.org/entity/Q108325,type of building,chapel,,"Abersoch chapel (Cong), Abersoch"
http://www.wikidata.org/entity/Q21667892,003362821,http://www.wikidata.org/entity/Q319710,village,Abersoch,Point(-4.5066 52.8239),"Abersoch chapel (Cong), Abersoch"
